userId,itemId
9632,48594; 65795; 9561; 12771; 12255; 77759; 78768; 31552; 43122; 95646
9633,43858; 569; 55181; 52154; 5245; 45980; 71315; 77730; 60440; 78218
9634,1970; 820; 5273; 78856; 69679; 60257; 69672; 40501; 58588; 8482
9635,32620; 84118; 73180; 56733; 77239; 2176; 49991; 40169; 10850; 95237
9636,58155; 86212; 35541; 73139; 67116; 53261; 3436; 58196; 77990; 85202
9637,40202; 78338; 10441; 89341; 96628; 7221; 40234; 19; 8541; 7580
9638,53769; 10362; 26938; 8775; 48629; 6420; 91117; 39475; 41802; 32480
9639,83296; 80919; 85290; 68883; 16399; 84758; 65768; 15286; 31426; 86494
9640,66927; 74667; 35748; 83804; 12650; 95680; 95960; 2322; 55509; 83730
9641,99000; 2401; 59469; 75715; 8578; 24961; 31231; 25171; 68650; 60156
9642,63383; 78832; 74059; 98054; 36679; 59282; 10971; 4190; 47450; 14009
9643,55318; 4314; 37138; 84207; 94748; 79584; 78020; 67019; 68924; 41111
9644,93775; 3019; 33603; 9509; 77705; 86174; 84285; 8614; 2420; 92059
9645,14553; 95848; 33373; 81966; 82474; 37379; 3854; 1158; 5546; 90000
9646,29065; 61594; 41545; 67281; 52656; 48289; 19087; 6968; 32778; 38870
9647,69753; 94927; 60947; 78387; 43944; 25082; 13451; 20771; 96567; 8251
9648,97482; 40833; 66863; 5730; 80377; 11486; 68010; 85586; 38870; 85157
9649,47083; 53125; 92304; 46130; 73254; 48966; 17690; 48486; 33185; 4418
9650,6468; 26391; 59424; 60884; 42055; 444; 74742; 85521; 93917; 50327
9651,78338; 42920; 50099; 12095; 21915; 31914; 22641; 10035; 569; 13951
9652,86985; 60919; 37338; 13478; 12380; 1790; 5310; 44265; 81645; 61028
9653,9913; 38067; 11649; 74034; 27845; 15403; 75596; 19270; 12362; 57146
9654,88208; 8068; 81571; 73166; 86296; 23971; 38973; 33579; 54166; 84415
9655,11502; 61793; 16200; 94885; 36598; 636; 88481; 77341; 49187; 26921
9656,37327; 87107; 92508; 50488; 18451; 58133; 71364; 52316; 26453; 9036
9657,47728; 88108; 49211; 48676; 20354; 31047; 85830; 75533; 85051; 54327
9658,92317; 53111; 79092; 6326; 94177; 74974; 55579; 35393; 68632; 37563
9659,12645; 31651; 81524; 68975; 32370; 66122; 15026; 82156; 68719; 5531
9660,32818; 90581; 9463; 72594; 9291; 94758; 72497; 47060; 39030; 14561
9661,81748; 96855; 40336; 7637; 86886; 33408; 92047; 32599; 22968; 2956
9662,37282; 33153; 54834; 39364; 69329; 8710; 59391; 77208; 51095; 92828
9663,31706; 85143; 35752; 96384; 8646; 15967; 51531; 10035; 7146; 12592
9664,77597; 77970; 41975; 53158; 31864; 22383; 38652; 25114; 21257; 13422
9665,9588; 39533; 81630; 32302; 33372; 27528; 94346; 52139; 67309; 88390
9666,91686; 98322; 33723; 72929; 61692; 21993; 1320; 39040; 12404; 52493
9667,50153; 16651; 25268; 80490; 98619; 59298; 33173; 79147; 42827; 42203
9668,57445; 86336; 11280; 58610; 37130; 225; 75564; 67591; 75894; 73574
9669,15118; 93153; 52915; 99432; 88128; 69724; 14800; 49230; 96998; 30446
9670,57245; 56536; 36052; 52687; 53256; 19732; 26909; 81052; 68078; 21874
9671,9676; 50857; 18329; 7146; 86374; 61798; 41100; 9217; 13868; 68092
9672,56937; 40365; 47201; 84571; 69414; 88966; 10575; 48270; 76561; 65225
9673,37166; 87933; 41802; 33173; 38; 5816; 67959; 24866; 68583; 90434
9674,3957; 41259; 23068; 9702; 24606; 44297; 9471; 1337; 42993; 2696
9675,2420; 71328; 81085; 96833; 41530; 80873; 39047; 36005; 94528; 16947
9676,378; 35893; 38004; 24776; 69858; 23927; 91705; 14192; 13385; 8666
9677,65869; 62747; 7613; 50678; 92523; 48617; 72841; 2253; 96178; 67528
9678,88181; 57256; 81020; 9521; 38454; 6213; 76397; 21993; 23892; 72281
9679,79292; 10734; 15203; 37788; 79559; 46523; 55591; 3647; 68909; 74928
9680,71638; 39800; 8680; 24247; 16648; 6116; 833; 67498; 16996; 57413
9681,66686; 84234; 30266; 51973; 89321; 31533; 9748; 39528; 58587; 164
9682,779; 5387; 86382; 40264; 54228; 97815; 4300; 52535; 99141; 99362
9683,15203; 17431; 97353; 88999; 32476; 16842; 76552; 34550; 90493; 96943
9684,17546; 19153; 433; 11072; 76441; 9518; 74507; 59482; 7162; 83567
9685,58549; 92110; 83189; 14154; 97429; 77970; 81935; 8642; 60145; 37578
9686,11701; 50488; 52143; 10208; 21372; 72894; 34012; 64171; 32103; 13723
9687,22916; 52154; 34044; 18865; 86174; 77638; 56292; 19628; 13743; 73313
9688,44838; 20888; 33104; 53161; 820; 49652; 25416; 79032; 81488; 77307
9689,48854; 22163; 32589; 216; 34290; 51973; 42708; 8622; 69265; 30455
9690,53709; 49207; 82339; 24499; 18007; 50361; 36124; 91123; 52657; 68358
9691,68334; 84684; 48554; 10734; 29195; 49314; 7651; 79813; 62910; 87588
9692,69265; 40264; 1572; 22968; 53069; 4230; 71369; 50367; 25377; 3167
9693,87944; 18305; 14561; 94; 90405; 39162; 49562; 75538; 62999; 26800
9694,74081; 39720; 15193; 48966; 12313; 88228; 45279; 66466; 89656; 65823
9695,97490; 22341; 100003; 77307; 46120; 72666; 81545; 839; 6491; 76358
9696,53658; 95027; 58907; 76395; 91328; 6966; 94809; 8409; 94517; 92894
9697,30939; 15534; 15501; 74959; 76364; 42157; 17182; 27103; 16262; 96852
9698,99685; 71638; 90586; 39958; 52174; 68881; 82237; 17017; 68143; 79221
9699,2696; 94436; 9913; 56901; 17420; 18400; 85291; 67054; 39301; 49640
9700,5739; 62834; 93624; 48918; 51973; 36128; 78965; 15768; 72998; 58258
9701,6199; 85745; 38381; 24768; 74034; 12380; 16386; 64836; 1293; 27115
9702,82180; 89707; 80188; 42727; 8365; 73200; 22374; 852; 96869; 17405
9703,75298; 94962; 77325; 80816; 81755; 75924; 39722; 88704; 1851; 1491
9704,71751; 1668; 53161; 84203; 94088; 26478; 81748; 16819; 59464; 99981
9705,11571; 33258; 28042; 12771; 94346; 65815; 94142; 2498; 9588; 12778
9706,15913; 93004; 52849; 61937; 68218; 80710; 49635; 91239; 51352; 56245
9707,88322; 58254; 26910; 43109; 58756; 53850; 15921; 73843; 86741; 10842
9708,16559; 5816; 71760; 5140; 2154; 14705; 92290; 85261; 20428; 15936
9709,14473; 55377; 45452; 86112; 49431; 86455; 8736; 59612; 30590; 19406
9710,61061; 67445; 82082; 37348; 13874; 91049; 15; 21945; 68448; 82131
9711,55562; 61883; 10886; 17583; 28742; 80373; 91996; 92146; 15446; 15625
9712,14561; 94; 29719; 24996; 18305; 71372; 43104; 70300; 4186; 61198
9713,21576; 93624; 74233; 49254; 27877; 90817; 78629; 4462; 26354; 22769
9714,72281; 1786; 79778; 93880; 66788; 47218; 81272; 6780; 8158; 65730
9715,83296; 80862; 90556; 69594; 33185; 14944; 78541; 86329; 10144; 83698
9716,66004; 41439; 56642; 82017; 49496; 91491; 17130; 43803; 5776; 65356
9717,31426; 54227; 45203; 92034; 93285; 49216; 61401; 78460; 75276; 69462
9718,13944; 91679; 30310; 91430; 31857; 66120; 93052; 55741; 71320; 84434
9719,17554; 57332; 20796; 62801; 20089; 9387; 29492; 44272; 8353; 31389
9720,17308; 60845; 50684; 20582; 79420; 437; 86313; 30939; 40455; 44588
9721,21993; 37259; 1491; 49576; 12404; 56766; 68218; 13125; 58800; 41544
9722,164; 91558; 38676; 37932; 76317; 52973; 17005; 12645; 94390; 33055
9723,17465; 73420; 51073; 59518; 11340; 42602; 74980; 18506; 42327; 3940
9724,4442; 71320; 64872; 9532; 61184; 25509; 40217; 28389; 15324; 48976
9725,22341; 17405; 49398; 67513; 15398; 94142; 89244; 28937; 46380; 78378
9726,93298; 15207; 19211; 30939; 35707; 66049; 55447; 60866; 13306; 10519
9727,14558; 2283; 20554; 52431; 30632; 60528; 68677; 23135; 52915; 34869
9728,71320; 52653; 47728; 7235; 72949; 51463; 29716; 80629; 17838; 58549
9729,55509; 67118; 16172; 6204; 7911; 10693; 56399; 4498; 71862; 65443
9730,444; 14061; 69748; 82488; 31631; 94493; 465; 95574; 10330; 49725
9731,52246; 43130; 31631; 47218; 1309; 97577; 58800; 85853; 58253; 75478
9732,2696; 98049; 15377; 74034; 8982; 9340; 2081; 3542; 37844; 84425
9733,42932; 48554; 68814; 640; 49192; 83294; 8086; 29864; 52695; 9814
9734,95496; 93831; 12467; 81919; 569; 50420; 31117; 64695; 78338; 74352
9735,80953; 62851; 38630; 53005; 30910; 87542; 94281; 458; 71425; 57465
9736,85143; 99362; 8646; 15676; 60884; 86127; 96044; 77510; 40450; 38305
9737,65304; 21749; 95548; 44101; 13372; 92786; 53510; 1491; 71531; 44350
9738,58373; 95646; 18101; 22446; 51863; 48585; 45791; 52802; 74764; 15049
9739,67307; 83231; 49267; 60166; 10980; 55590; 91493; 87722; 97578; 5222
9740,10573; 32331; 33345; 58596; 12724; 49505; 82023; 77318; 87487; 48855
9741,91737; 7635; 94740; 51908; 90358; 18248; 60241; 18066; 53265; 10971
9742,56354; 47728; 74106; 53827; 18508; 90245; 26910; 39299; 39441; 57738
9743,33236; 17133; 7887; 76317; 67789; 59518; 42327; 23299; 24606; 7070
9744,7152; 15640; 69200; 94081; 58906; 11895; 25824; 10987; 67177; 9513
9745,42008; 20115; 89598; 35893; 11275; 19406; 59377; 4413; 29087; 8736
9746,14174; 43741; 85645; 18618; 5529; 5035; 19270; 25554; 9336; 48195
9747,30812; 18002; 78130; 43853; 91901; 39664; 87450; 13453; 71891; 57910
9748,11098; 10174; 16678; 68585; 33408; 98049; 96358; 4481; 55742; 50660
9749,75658; 12728; 39049; 78713; 29494; 97101; 62810; 3136; 70805; 78284
9750,85875; 94256; 90786; 23378; 49962; 27441; 3072; 2559; 33799; 80147
9751,5254; 6101; 92786; 22806; 35462; 56931; 7349; 3727; 49442; 86672
9752,70335; 40747; 10565; 15158; 80986; 27732; 46765; 22623; 14605; 85625
9753,49493; 97331; 99141; 10993; 61060; 73438; 7072; 18700; 49163; 67312
9754,65778; 33723; 465; 66017; 1320; 13998; 84659; 39507; 8368; 83210
9755,68530; 19893; 25498; 95981; 23135; 66517; 49490; 78284; 59707; 30831
9756,77548; 2696; 27977; 94785; 47155; 20645; 25554; 75002; 16731; 4507
9757,23239; 60472; 20013; 65710; 50978; 30947; 10085; 2516; 5273; 18865
9758,72509; 87099; 80221; 2017; 62273; 50033; 60572; 5771; 84104; 73254
9759,75919; 78338; 91874; 32818; 14535; 92308; 77714; 3355; 2067; 85500
9760,15768; 77387; 61377; 2306; 40738; 22753; 53295; 9619; 16695; 10176
9761,39054; 1781; 61451; 42904; 78243; 81344; 11525; 75162; 81084; 12740
9762,58359; 56801; 83486; 5980; 66711; 57567; 83284; 54282; 22869; 86313
9763,2827; 5254; 13626; 25535; 30874; 77548; 59083; 92434; 86168; 6223
9764,586; 86898; 15855; 78856; 58085; 32013; 30939; 39460; 38677; 9264
9765,39525; 33405; 22333; 17765; 90422; 6179; 67684; 39335; 15172; 7402
9766,36689; 15848; 93587; 84411; 57245; 79168; 90156; 27554; 19107; 74059
9767,79058; 59671; 97824; 65681; 15501; 9504; 58750; 93820; 62935; 98736
9768,77925; 7840; 86247; 46120; 15640; 21955; 96621; 65694; 52785; 5015
9769,27228; 73053; 77759; 31706; 85335; 458; 71683; 4679; 62310; 55562
9770,74081; 13237; 62303; 14519; 31204; 57245; 3654; 26977; 96779; 42528
9771,59882; 86741; 15279; 48057; 57045; 21738; 58359; 24095; 10236; 17838
9772,37294; 55500; 98549; 95690; 5217; 27679; 15273; 22993; 86112; 22981
9773,6251; 20243; 84838; 28903; 12547; 27582; 70970; 6164; 4541; 97078
9774,2696; 4889; 13100; 58940; 50357; 9184; 64521; 76395; 2403; 20303
9775,55241; 10870; 45452; 44376; 88481; 32090; 68529; 87266; 34784; 10611
9776,57090; 52012; 77714; 65789; 96384; 59788; 31796; 9913; 10441; 18618
9777,20080; 74974; 75427; 8736; 55833; 7219; 79554; 91357; 2590; 95548
9778,95177; 53345; 68962; 99404; 36124; 85630; 53093; 79536; 59224; 96964
9779,40030; 20665; 25770; 15710; 17592; 79659; 17583; 9463; 72497; 41992
9780,30505; 44297; 20080; 76208; 67318; 10313; 70052; 47384; 54199; 98252
9781,70647; 100107; 46864; 49464; 38414; 3616; 90246; 65948; 64; 30560
9782,91489; 39359; 36860; 85339; 87003; 79487; 92692; 31056; 98430; 93924
9783,1317; 39811; 42724; 55343; 27592; 80483; 83499; 18108; 71297; 70137
9784,3615; 45821; 81755; 4291; 94784; 12835; 56387; 40696; 37145; 98064
9785,6627; 45279; 92050; 75085; 53592; 59732; 878; 93016; 90476; 59224
9786,92828; 77477; 31840; 68367; 94135; 51873; 19031; 40775; 79113; 75023
9787,93918; 79487; 32145; 57693; 60348; 37684; 46792; 20130; 68120; 16323
9788,90490; 21270; 65102; 6473; 13340; 5140; 72512; 49218; 61182; 76568
9789,68909; 9303; 15732; 60623; 78565; 15473; 65125; 98763; 53971; 86256
9790,85466; 8086; 90586; 32103; 14116; 44245; 84578; 3953; 60245; 94923
9791,23013; 4676; 72886; 88503; 88303; 5531; 39460; 45541; 33189; 78125
9792,19; 14561; 79914; 52458; 59047; 72736; 59481; 10524; 68975; 79879
9793,15324; 17133; 85572; 11197; 91490; 8537; 9013; 90490; 11069; 52125
9794,5491; 90451; 69237; 10647; 974; 83734; 33104; 19037; 26909; 74100
9795,52154; 82713; 87450; 286; 9513; 98947; 13848; 18974; 81354; 19468
9796,64850; 23378; 25733; 3072; 28040; 46606; 66799; 78245; 1299; 51988
9797,33235; 81410; 86804; 60639; 56771; 73028; 41957; 65675; 48588; 72997
9798,83508; 75733; 55474; 86455; 97286; 33405; 7702; 7118; 93857; 26847
9799,94750; 85246; 52063; 26498; 33405; 73016; 22661; 10441; 39525; 11648
9800,83654; 91489; 58628; 40651; 668; 55350; 34685; 10255; 62383; 3308
9801,3529; 32818; 79813; 4568; 32387; 50364; 74587; 67083; 33405; 93568
9802,42982; 75961; 61772; 69997; 13812; 66071; 56600; 49579; 79996; 65999
9803,39492; 16741; 15765; 90650; 65290; 1814; 20733; 66799; 37579; 75393
9804,1299; 58118; 88421; 87450; 89321; 76097; 81546; 23345; 73843; 12690
9805,89321; 23685; 73663; 2176; 3323; 78457; 20569; 67556; 95087; 92304
9806,77671; 5025; 33009; 81304; 85596; 10928; 81729; 48289; 15815; 15973
9807,1202; 84477; 50361; 67164; 69676; 2694; 1100; 10734; 66526; 76519
9808,90352; 73950; 40036; 69679; 68960; 60715; 57036; 88986; 62357; 63197
9809,3205; 826; 80559; 378; 49748; 4129; 8353; 98429; 81044; 85642
9810,15269; 83574; 1060; 81064; 68773; 82261; 66946; 12807; 30987; 4176
9811,59191; 73985; 6984; 64810; 99487; 42012; 97492; 71320; 85733; 13546
9812,97488; 77683; 90861; 10425; 50199; 27666; 94592; 90512; 73241; 57068
9813,7887; 24244; 18434; 3854; 27799; 5504; 75023; 15771; 81032; 32302
9814,7576; 40455; 25509; 95422; 86538; 64386; 40111; 7501; 40085; 69015
9815,68909; 42650; 81354; 12467; 31225; 73254; 77649; 57228; 94105; 49368
9816,19770; 44644; 586; 9542; 52270; 7983; 92159; 35462; 98300; 56278
9817,75433; 83189; 33480; 81986; 10493; 52084; 92053; 77564; 42666; 71483
9818,56330; 41393; 72257; 35930; 84052; 91029; 23065; 36522; 74076; 68143
9819,73189; 7923; 70537; 7983; 21785; 46974; 31840; 61036; 98900; 27715
9820,74974; 58680; 94455; 75393; 85745; 58950; 33233; 33851; 81209; 61575
9821,18572; 93575; 8434; 30625; 65799; 10006; 10281; 39402; 63492; 40540
9822,91686; 23845; 73084; 83296; 9487; 18953; 88482; 70514; 33723; 67464
9823,9454; 9289; 81247; 57068; 57292; 27638; 68663; 69919; 36919; 26986
9824,76401; 31352; 35530; 14018; 59430; 60644; 77356; 59282; 70642; 10366
9825,20089; 11955; 77110; 5025; 85536; 39046; 31389; 66686; 88395; 90161
9826,79032; 88421; 9714; 59992; 79362; 78713; 54588; 93513; 37108; 27851
9827,2017; 49270; 89799; 72047; 16684; 72998; 46594; 2276; 39316; 74528
9828,68924; 24299; 50375; 75712; 1752; 73843; 37338; 79118; 69733; 93918
9829,35374; 85607; 33104; 23778; 97466; 74892; 89640; 37734; 27957; 52813
9830,10734; 4507; 66352; 3205; 87588; 97008; 75798; 66066; 55490; 58242
9831,11878; 92320; 2152; 36522; 69533; 57287; 72691; 29515; 11156; 65910
9832,50364; 52177; 5996; 21098; 29428; 82625; 22468; 52698; 9303; 779
9833,15048; 38952; 20701; 53449; 2154; 66943; 61061; 55149; 21007; 17799
9834,51248; 90528; 96407; 93703; 94943; 13448; 3499; 19274; 66956; 43027
9835,60578; 17988; 33996; 22755; 33912; 31552; 41931; 7927; 15686; 37242
9836,18933; 98535; 98056; 16695; 32947; 31517; 92973; 12700; 82243; 15193
9837,44149; 53840; 42992; 25810; 71320; 30174; 2694; 39507; 59706; 6561
9838,8751; 35456; 2628; 55267; 99155; 3483; 18121; 71067; 96540; 16648
9839,79363; 76534; 40198; 75434; 73254; 25971; 21434; 88511; 37643; 93696
9840,32835; 86901; 81765; 96348; 38083; 87269; 80599; 95269; 17072; 6791
9841,67307; 97082; 9972; 78125; 52152; 89544; 7593; 65093; 16695; 77980
9842,7235; 89739; 68477; 16540; 77951; 86338; 51701; 33334; 82765; 45421
9843,2956; 27122; 61833; 15768; 66019; 90660; 31651; 62797; 75396; 64872
9844,59920; 48515; 60728; 7070; 1092; 54574; 4299; 41729; 42999; 55163
9845,49528; 31943; 24299; 5025; 14836; 74190; 38998; 72509; 2333; 66951
9846,47450; 734; 93460; 11255; 2905; 94066; 15048; 10045; 17169; 96705
9847,70805; 71205; 2416; 70195; 56410; 3255; 31707; 10372; 43843; 11516
9848,71463; 37932; 48057; 8571; 10746; 85875; 42929; 7235; 22635; 46264
9849,14174; 57316; 31117; 87513; 6328; 10524; 17017; 21046; 68975; 55328
9850,1258; 25104; 83616; 49254; 10328; 79015; 74798; 8541; 14692; 54193
9851,9515; 3854; 13346; 80625; 90028; 14613; 79419; 71909; 15765; 52865
9852,33171; 75968; 75098; 18863; 87450; 25369; 66102; 32302; 18352; 30351
9853,44283; 15710; 78947; 68171; 81404; 54442; 48037; 92290; 27505; 93908
9854,465; 13597; 31631; 1895; 11093; 27025; 61487; 39958; 67890; 82474
9855,89575; 93513; 24116; 23903; 72834; 70076; 48538; 13874; 45200; 82131
9856,93436; 86538; 40755; 93648; 73034; 72810; 45782; 84234; 73225; 25509
9857,44149; 25214; 40111; 6561; 39492; 64184; 3913; 55579; 44030; 1290
9858,86230; 8267; 57345; 36993; 9702; 25228; 92190; 81411; 71311; 79204
9859,82261; 92064; 75646; 94740; 857; 68294; 22462; 90249; 73102; 96929
9860,84468; 76143; 10282; 38290; 38530; 85538; 79592; 63003; 3726; 92530
9861,100033; 26638; 36522; 73843; 40471; 12885; 95496; 50863; 95233; 31472
9862,865; 98778; 36209; 22635; 36165; 40650; 56292; 75445; 43826; 86798
9863,84323; 56680; 66821; 94; 90619; 38727; 31470; 96244; 95495; 64606
9864,10928; 31208; 12491; 66641; 55562; 10827; 6527; 48084; 98333; 60769
9865,75924; 1814; 71751; 89300; 32346; 17838; 57116; 72387; 4866; 21189
9866,68829; 42402; 64869; 8449; 9608; 62844; 35850; 94209; 8813; 27965
9867,36064; 94963; 22449; 78563; 58445; 35530; 31602; 89040; 37405; 20760
9868,75151; 20256; 25897; 68218; 21270; 60866; 92872; 61621; 81085; 35440
9869,99051; 18618; 85715; 7757; 89007; 85654; 92971; 97767; 47201; 54794
9870,88999; 20128; 30310; 78943; 99039; 2963; 56918; 51988; 31996; 1802
9871,51151; 66946; 20771; 28937; 83920; 62916; 17005; 38414; 23971; 29661
9872,2306; 33857; 17758; 51996; 32103; 91109; 8410; 93995; 82207; 88612
9873,34066; 17916; 60990; 73376; 99329; 42866; 27972; 60753; 15626; 60223
9874,82165; 79307; 68354; 31929; 50005; 8398; 67118; 47115; 13353; 89594
9875,92183; 69151; 49490; 31651; 50154; 88521; 41684; 33254; 37332; 87191
9876,32818; 5502; 86273; 9714; 71891; 11739; 53142; 5470; 3531; 53434
9877,42704; 1309; 93045; 86954; 84485; 96964; 57594; 35487; 809; 19015
9878,50194; 77224; 29427; 86836; 80816; 75178; 4282; 75538; 70526; 40079
9879,97344; 79001; 87450; 44750; 3949; 91901; 81410; 33389; 25369; 67446
9880,13777; 97439; 97183; 12357; 52762; 57800; 93415; 58350; 9950; 84684
9881,88492; 80198; 23687; 37068; 85261; 2760; 47095; 94401; 47686; 93820
9882,38870; 99233; 60440; 27788; 90343; 48616; 19031; 31864; 68334; 81765
9883,39359; 61513; 17113; 74190; 76317; 61996; 75134; 98251; 33352; 43498
9884,59219; 34224; 11288; 83173; 26938; 68720; 70052; 105; 96540; 8751
9885,58549; 90906; 4601; 40220; 18641; 46266; 2699; 96418; 96379; 16955
9886,11164; 78742; 1309; 2696; 96380; 93045; 1936; 67493; 27697; 33013
9887,77644; 82093; 13945; 81060; 12843; 53864; 20038; 92053; 85857; 20524
9888,94766; 76812; 66988; 96844; 72998; 1026; 15968; 56726; 26928; 52596
9889,9452; 24877; 33171; 97892; 61556; 52340; 15581; 39112; 23378; 6160
9890,15351; 38783; 821; 13330; 44610; 78773; 42994; 11649; 48596; 73608
9891,88089; 92451; 11293; 49509; 45012; 49039; 81131; 37784; 15891; 75798
9892,18618; 8267; 66809; 77564; 53195; 35499; 22710; 7651; 9302; 32017
9893,4422; 44305; 1491; 90444; 42986; 96645; 90304; 19839; 896; 44101
9894,94597; 780; 48289; 42866; 57635; 59368; 85466; 1461; 67919; 164
9895,15695; 38202; 26523; 36836; 6213; 94145; 3035; 6559; 51695; 1042
9896,15467; 20234; 79926; 36968; 64; 43756; 4186; 27659; 30503; 54573
9897,15640; 29408; 4823; 60215; 67061; 37810; 1895; 36961; 83015; 16712
9898,31972; 1443; 66016; 13452; 67312; 98053; 83284; 12728; 3099; 98240
9899,62851; 50199; 61163; 87699; 86600; 1300; 20639; 81781; 18509; 64832
9900,58142; 57081; 17437; 85147; 42827; 99021; 49442; 15387; 72571; 95071
9901,42537; 20007; 19369; 69015; 143; 45064; 61887; 95034; 21110; 46164
9902,37659; 71640; 1786; 39182; 15674; 93199; 7179; 14694; 3046; 1339
9903,2696; 99685; 3800; 82957; 40779; 47033; 81109; 72970; 14473; 5738
9904,93784; 22237; 97176; 24083; 10731; 49940; 84960; 22757; 82698; 37659
9905,28068; 89739; 52849; 82261; 11697; 57557; 257; 86174; 15687; 21244
9906,77302; 25016; 37144; 8173; 62225; 10120; 94148; 35367; 93496; 71683
9907,10734; 69748; 97101; 55763; 53449; 49717; 33352; 92364; 20624; 40699
9908,12645; 93601; 100249; 38599; 49296; 1309; 13501; 45768; 10928; 52634
9909,82477; 5690; 71471; 82015; 66005; 28089; 24244; 6421; 33496; 58598
9910,7934; 93003; 9711; 6657; 74315; 91686; 76251; 47158; 85728; 96869
9911,12927; 69022; 52495; 83730; 90261; 15381; 72691; 37101; 79245; 80816
9912,61401; 15854; 8086; 76575; 21270; 53282; 9110; 61179; 40212; 51876
9913,78449; 35752; 73084; 9811; 80134; 68626; 40578; 51531; 31706; 52849
9914,76805; 69015; 72735; 26366; 59541; 83563; 38969; 99369; 32728; 92783
9915,44469; 7010; 32408; 11219; 60845; 57013; 17356; 73843; 56292; 66820
9916,49667; 23890; 3933; 30503; 16660; 26771; 99940; 15467; 72484; 86324
9917,21773; 15286; 25377; 14534; 78316; 41684; 55644; 77229; 85352; 753
9918,65320; 22767; 47728; 83844; 36929; 98773; 49147; 23418; 74598; 99013
9919,11085; 18805; 39918; 43493; 11069; 92034; 57138; 69748; 32830; 95271
9920,1118; 24797; 27679; 11605; 30501; 8602; 43109; 68899; 6831; 85613
9921,7053; 36042; 64418; 442; 864; 61615; 35570; 6319; 69201; 59473
9922,94556; 78332; 39566; 89341; 29415; 62210; 65948; 92226; 40540; 1250
9923,15768; 76425; 67307; 11860; 16587; 12364; 61937; 95414; 80105; 55472
9924,95495; 15936; 79879; 43050; 25016; 57417; 97366; 94; 82082; 32105
9925,59671; 11789; 18477; 9403; 91399; 1590; 38766; 73427; 4591; 34180
9926,77537; 5802; 83680; 61349; 20874; 68421; 24996; 2787; 4442; 3134
9927,40653; 87241; 99139; 80673; 77638; 24959; 29875; 66246; 47729; 4517
9928,95245; 80683; 60106; 21915; 93648; 81434; 44065; 51904; 78767; 12681
9929,32426; 87487; 59927; 49251; 50422; 81318; 15205; 2306; 95982; 71002
9930,77540; 85593; 23068; 59944; 12739; 18907; 18121; 71320; 4655; 3647
9931,38682; 10743; 51845; 41259; 57800; 31375; 16947; 73084; 43110; 21968
9932,59605; 32408; 4814; 4866; 29343; 7152; 75451; 81711; 61483; 55562
9933,20692; 17943; 75233; 37322; 7946; 99445; 34000; 20304; 58477; 54243
9934,71320; 13283; 12466; 72162; 31475; 32966; 40199; 24411; 58616; 11955
9935,36016; 95596; 7053; 18999; 93004; 29305; 19839; 41055; 53705; 57036
9936,62999; 2656; 59176; 92234; 15378; 81096; 13404; 93285; 86123; 14561
9937,38870; 26594; 39654; 7203; 81655; 31864; 74129; 94540; 37348; 70642
9938,24132; 80591; 7773; 49505; 17991; 31996; 903; 66215; 66126; 65102
9939,5867; 81604; 45029; 19533; 60590; 9648; 70065; 96448; 32141; 87144
9940,57738; 3269; 74106; 52088; 38630; 39198; 17931; 56453; 92337; 71320
9941,64810; 68971; 11197; 4475; 77231; 65778; 66082; 98034; 25304; 100107
9942,65984; 99369; 8459; 52756; 64629; 12327; 65187; 32133; 37659; 17298
9943,89549; 36598; 16835; 72587; 84571; 49569; 72480; 27942; 20538; 81954
9944,18443; 38351; 10906; 26909; 80710; 47033; 10350; 92209; 60624; 81655
9945,95771; 84887; 43754; 35422; 81693; 38931; 57307; 79026; 9231; 30529
9946,56511; 13422; 72691; 12728; 13489; 67376; 58388; 32683; 72698; 5980
9947,90674; 48594; 36022; 72894; 6355; 79195; 64171; 79015; 51937; 85756
9948,64418; 32938; 20303; 37988; 32253; 76143; 85847; 36024; 74986; 55447
9949,86494; 77580; 26751; 80919; 42108; 80862; 73313; 50591; 94477; 38358
9950,58196; 11163; 10834; 68866; 90893; 20606; 55460; 71942; 3896; 67365
9951,51598; 40309; 91650; 32302; 6627; 2916; 57520; 2073; 10231; 55401
9952,9913; 13996; 96348; 60440; 78556; 57093; 20128; 46792; 74116; 70703
9953,96178; 77638; 40650; 41512; 87863; 66201; 79244; 43700; 31461; 94100
9954,11516; 19419; 90352; 78965; 57837; 4361; 15567; 62226; 41349; 96061
9955,74928; 69919; 29153; 3878; 97403; 56857; 22815; 39786; 33682; 91479
9956,8354; 40770; 10734; 75900; 2348; 50976; 43870; 2002; 33352; 63169
9957,44282; 45489; 3613; 43110; 26523; 91021; 91660; 54166; 75533; 78175
9958,19031; 16695; 80134; 75205; 67488; 59120; 32782; 18969; 56866; 53850
9959,2696; 96604; 17420; 45827; 81902; 76317; 9184; 85733; 98045; 11274
9960,32499; 49875; 45279; 95771; 88370; 10968; 79291; 25716; 34036; 41699
9961,79414; 45322; 20123; 75750; 68604; 2694; 86112; 14970; 13812; 25030
9962,97888; 24795; 60845; 25340; 53155; 384; 3485; 2483; 99489; 61321
9963,40651; 33499; 44190; 10102; 77649; 51531; 92034; 3538; 50615; 96474
9964,42682; 5025; 93153; 55763; 45973; 46152; 11156; 91459; 12099; 24299
9965,97892; 23167; 47060; 13608; 1590; 54591; 93304; 89720; 53096; 7684
